JWT 0; JWT 1; JWT 2; JWT 3; JWT 4; PASETO 0; PASETO 1; PASETO 2; PASETO 3; PASETO 4; Fernet 0; Fernet 1; Fernet 2; Fernet 3; Fernet 4; Branca 0; Branca 1; Branca 2; Branca 3; Branca 4; Macaroon 0; Macaroon 1; Macaroon 2; Macaroon 3; Macaroon 4; Opaque 0; Opaque 1; Opaque 2; Opaque 3; Opaque 4; NONE 0; NONE 1; NONE 2; NONE 3; NONE 4; 
13,968709;12,185578;12,512526;14,655343;12,692048;17,136255;24,096139;20,507272;17,223154;17,306621;14,077171;10,527385;10,524098;10,682043;10,821445;16,532357;21,696136;16,607375;22,141182;22,759985;21,8307;21,844428;18,961416;19,768308;18,618859;-1;-1;-1;-1;197,653316;21,333658;18,397793;17,734177;16,968682;12,767734; 
12,091643;13,635656;15,829589;12,904493;15,558212;17,564897;18,00352;24,255937;16,983486;17,980732;12,194491;10,696831;10,661049;10,563795;10,51427;16,837927;17,429159;21,912031;16,562999;16,541291;18,568072;18,618748;18,960455;18,929762;21,904894;-1;-1;-1;-1;206,944741;14,982767;16,896807;18,750489;22,242619;11,982405; 
12,803571;13,963265;13,376079;12,957841;13,790141;21,153099;17,05896;18,369449;21,356231;21,28538;11,617985;10,437332;15,037016;13,979466;10,58028;22,0284;14,742319;16,764731;14,740129;15,022556;19,317076;22,048893;21,902164;21,655279;20,115369;-1;-1;-1;-1;199,001148;13,917557;18,839309;15,373057;13,857722;11,828543; 
16,369289;11,738048;13,503111;12,72637;13,480138;24,394009;16,815363;16,800005;23,980457;24,027218;12,315841;10,557934;11,965054;12,509868;14,168981;15,686169;18,12603;14,807608;18,03089;16,780625;22,190594;19,253659;19,60966;19,756554;19,398572;-1;-1;-1;-1;191,759144;12,871876;15,715174;12,133551;15,462225;11,08606; 
12,753701;13,127956;12,852917;16,182304;12,741549;17,333711;19,518979;16,756576;17,429361;17,679892;12,105472;14,770485;11,696226;11,776448;11,932111;15,406333;17,798387;17,732605;17,676051;18,357673;19,920919;18,904725;19,370911;19,35414;21,627285;-1;-1;-1;-1;189,615692;11,813954;12,687499;12,137248;12,127664;10,637967; 
13,037485;16,310328;13,650334;12,684038;13,741442;16,741271;18,642556;19,061974;16,688356;16,665076;13,097693;11,83787;12,370458;11,823509;11,576288;18,67084;21,802657;18,040761;21,628313;21,647125;21,533184;21,732412;21,430954;21,423764;19,95832;-1;-1;-1;-1;185,878234;10,98028;11,701724;11,031867;11,675685;11,021144; 
13,704299;12,849598;11,838172;13,67526;11,784883;17,731298;23,731789;17,885108;18,751805;18,065437;13,993876;11,713676;12,7204;12,277776;12,416831;22,156619;16,256514;21,56768;16,420621;15,644237;19,971389;20,011183;20,620953;20,451783;20,691224;-1;-1;-1;-1;184,124619;10,802394;11,291048;10,73082;11,034651;12,435521; 
13,026722;13,017941;10,942438;13,150969;11,072484;19,057112;17,06362;23,84727;18,49369;18,254858;13,482165;12,238876;14,161993;13,1362;11,868025;16,232989;15,770973;16,127539;15,885353;16,551423;20,571817;20,570082;20,586948;20,408851;22,637883;-1;-1;-1;-1;187,924304;11,017938;10,894213;10,543222;10,760638;15,084497; 
10,637786;13,680997;14,793693;13,938675;14,753802;18,108844;18,836911;17,324969;18,558123;18,686885;17,029191;12,371487;14,001495;14,129391;13,284176;16,039332;16,143316;16,111682;16,301294;16,498841;22,497027;22,447763;22,330933;22,673639;18,98826;-1;-1;-1;-1;188,333658;12,163753;10,403065;11,951113;10,476231;12,119292; 
14,755288;13,053239;12,646695;10,789624;12,383316;23,484629;17,796221;18,904413;22,487457;22,656127;12,218114;13,448442;16,978395;13,88519;14,043821;16,675365;15,977802;16,162149;15,841981;16,135843;19,226012;19,254244;19,301276;19,150921;19,567132;-1;-1;-1;-1;192,388593;15,267925;11,948453;15,921329;12,008106;12,61382; 
12,751299;10,615219;11,047051;14,130135;11,258054;17,530509;17,402695;18,250707;18,000927;17,728505;11,727264;14,287316;12,831176;16,865601;16,718682;15,680837;22,782931;16,093115;22,493531;22,103054;19,26154;19,884464;21,163637;19,29538;21,619246;-1;-1;-1;-1;172,573884;11,704637;15,876223;11,767652;15,81432;12,480104; 
10,769377;14,651689;10,944398;12,409897;11,036122;18,229512;17,241908;17,118486;18,455667;18,118644;13,047151;16,971827;11,304973;12,645015;13,578219;22,207161;15,894795;22,325654;16,072045;15,791368;21,634509;21,611557;19,641535;21,529021;19,876286;-1;-1;-1;-1;183,630915;12,347882;11,61371;12,002322;11,938145;12,199472; 
11,465283;12,378625;11,334908;11,559095;11,254031;18,133031;21,781104;17,173587;17,851174;18,350277;15,323372;13,070681;13,095353;12,494045;12,551201;15,961654;16,236959;16,10008;15,960824;16,232216;19,790336;19,961068;19,596519;20,433081;21,57;-1;-1;-1;-1;188,941086;12,704909;11,958774;12,664311;11,995717;13,415382; 
11,037882;10,818456;11,568112;11,42745;11,643195;16,947749;18,162781;21,274532;16,930123;16,834202;12,948112;11,982493;13,791041;13,089776;12,08446;16,20628;16,833233;16,039879;16,923185;16,313807;19,656365;21,524061;22,113511;21,873944;19,937729;-1;-1;-1;-1;229,788286;12,187253;12,803099;12,142412;12,58159;14,841382; 
11,443623;11,51805;15,109244;10,716638;14,943346;16,851709;17,031303;16,9488;20,314861;21,134793;11,836235;11,659868;13,527294;14,180123;13,151963;16,501815;21,665252;16,857935;21,673615;16,891897;21,895144;19,901579;19,276125;19,501414;20,003227;-1;-1;-1;-1;211,512998;12,462357;11,967267;13,570618;12,202591;11,913406; 
11,319255;11,074152;13,361838;11,558706;13,208479;21,443835;18,65695;17,791841;17,582493;17,210383;14,943288;14,41683;11,641106;12,718766;14,592826;16,831564;17,682296;21,420324;17,708084;22,5231;19,49456;20,067454;21,154344;20,05158;23,153328;-1;-1;-1;-1;194,348895;15,805543;13,114637;15,057927;12,982702;12,160774; 
17,185867;11,353624;13,360644;11,41244;12,917197;17,268135;19,799222;18,613643;17,320371;16,973269;11,525973;13,779905;15,565443;12,177126;13,307337;22,047356;16,656576;17,976944;16,588815;16,228219;22,860307;22,990683;22,840168;23,149998;20,338648;-1;-1;-1;-1;195,254096;12,037171;14,661808;13,164012;14,861674;16,838192; 
12,434207;11,319236;12,747629;15,878111;12,973951;17,15093;21,301664;19,855727;17,403333;17,178425;11,891927;12,31514;12,378434;14,801446;11,718578;17,404152;16,033673;16,287983;16,154117;16,92647;20,838461;20,429308;20,10706;20,14675;19,061569;-1;-1;-1;-1;192,961255;12,137348;13,171091;11,738661;12,992429;15,062866; 
13,094317;16,707995;12,041894;12,88052;11,945885;19,145523;16,850158;20,221989;18,978012;18,970838;11,839859;11,317291;11,590935;11,524202;14,825142;16,369227;16,664399;16,432131;16,540306;16,652145;19,499951;19,140853;18,82063;18,897931;22,032029;-1;-1;-1;-1;190,663539;15,526481;11,546644;15,243306;11,686432;12,114807; 
12,843002;12,674613;11,956469;13,314079;11,492123;19,402829;19,277647;17,484607;18,916194;19,053199;12,798815;15,210637;12,260669;11,751065;11,647709;16,549167;23,08688;16,484375;23,16654;17,13986;22,035018;23,074708;22,494221;21,961273;20,659139;-1;-1;-1;-1;187,166188;15,225944;15,506588;14,799976;15,363291;13,696026; 
11,623765;12,986223;10,632127;12,697283;11,127571;21,313439;18,941482;18,630534;21,317828;21,84409;12,9282;11,398962;12,768193;12,022514;11,619603;17,074577;15,50918;23,185269;15,224745;21,538472;20,672994;20,712039;20,91712;20,834474;20,507046;-1;-1;-1;-1;189,575562;12,216273;15,432348;11,883444;16,16526;11,759169; 
10,912759;12,457819;15,237045;11,858399;15,325674;18,113765;17,84446;18,626892;17,102946;17,4436;12,925721;12,084815;12,004659;12,783827;11,962792;21,862159;15,031583;15,004007;15,067339;15,005191;20,211356;20,104535;20,316987;19,617828;22,874031;-1;-1;-1;-1;180,308527;13,360664;13,564763;12,959136;12,314057;10,721487; 
14,873092;11,59124;10,585883;11,326889;10,665774;18,758946;18,312431;18,062111;19,71417;19,535078;17,950412;11,8337;12,752173;13,367499;12,670226;15,422266;14,624766;15,008581;14,782526;15,213131;23,203213;23,316194;22,799909;23,688953;18,941518;-1;-1;-1;-1;191,412401;12,360448;12,801767;12,899396;12,980697;10,789425; 
11,070297;11,513104;10,269337;14,641887;10,185929;18,564548;21,706018;17,92029;17,824935;17,847865;12,689587;12,566241;15,606648;12,97781;13,803759;15,123379;15,401159;14,906312;15,271208;14,572812;19,923184;19,176364;19,415467;19,089509;20,529843;-1;-1;-1;-1;182,614155;11,228415;13,115437;11,57909;12,540919;10,524989; 
10,296701;14,754347;10,591314;11,277275;10,674216;18,82196;18,916496;21,848804;18,906853;19,11325;12,695938;13,743404;16,178519;18,100156;13,889571;14,470782;21,289849;15,199009;21,097413;21,104235;20,140869;22,788104;23,726951;23,104994;23,071351;-1;-1;-1;-1;185,419659;10,803427;11,205271;10,907585;11,001297;14,693727; 
10,255496;11,247447;11,793952;10,496704;11,443731;17,47986;18,602645;19,017598;17,830389;17,197524;11,830057;14,45344;11,827112;12,939871;17,077749;15,19672;16,313691;21,02368;16,364937;15,964749;23,40261;20,851437;19,627652;20,567311;19,406073;-1;-1;-1;-1;182,425565;10,666058;10,778515;10,556672;10,852981;11,65848; 
11,145134;10,194169;11,439731;10,239136;11,755979;22,505354;16,770162;18,492017;22,414805;22,531876;11,093568;16,67918;13,12124;12,492848;12,518249;22,029626;16,790432;16,451074;16,956248;17,267222;19,552502;19,484396;19,617622;19,559082;22,282623;-1;-1;-1;-1;184,88382;14,624078;10,681001;10,721678;10,614446;10,829284; 
12,184812;10,34199;14,974919;11,041545;14,74002;18,515821;19,013452;16,943348;18,950953;19,208083;12,468842;12,162194;11,25965;11,843451;12,608764;16,083947;15,991603;16,405076;15,835854;16,358281;21,780281;22,167537;22,676181;22,682101;19,380542;-1;-1;-1;-1;188,297324;11,655715;10,651198;15,537258;10,585862;11,366226; 
14,975508;11,118422;11,088371;11,588592;11,192576;18,537165;18,400434;18,842089;18,285292;19,057324;12,012221;12,852046;12,043048;11,045598;11,642176;16,636058;21,15673;16,092804;20,801146;18,935824;19,798954;20,305471;18,872855;19,362333;19,342962;-1;-1;-1;-1;250,747315;10,816209;15,625628;10,939688;15,683194;11,058666; 
11,707809;11,813991;11,218107;11,874484;11,133598;16,587286;21,012687;19,052236;16,701115;16,646592;11,808292;11,71372;12,015141;12,475939;11,090096;16,552407;26,890212;20,245338;26,772557;27,61862;19,114692;18,670866;18,652542;18,79739;21,67655;-1;-1;-1;-1;182,481701;11,555735;10,882285;10,904315;10,795346;11,647126; 
11,132947;15,005382;10,609234;14,552202;10,484152;19,432662;15,879859;20,87059;19,76123;19,106537;14,393468;11,325668;12,089563;11,843748;12,598494;21,66048;18,510668;26,739168;18,90473;19,075725;21,786259;22,020836;22,01249;21,873142;19,016422;-1;-1;-1;-1;185,456795;11,147818;11,054551;10,845011;11,295549;11,61516; 
10,533468;11,258031;10,9983;11,468385;11,024908;17,885661;15,670507;15,900897;18,895007;17,444372;10,945828;12,723743;14,423175;12,031263;11,878959;26,158777;19,509959;19,012037;19,817807;20,101213;19,327608;18,955419;18,655987;19,433355;19,556746;-1;-1;-1;-1;192,046186;12,219118;11,579598;11,537689;11,160217;12,974949; 
10,477397;11,04996;11,025795;10,898035;11,138401;20,628635;16,412833;15,907425;19,765054;20,668811;10,281985;11,792809;10,728204;14,369816;12,017569;18,26412;18,112711;19,830192;17,710109;16,986224;19,408746;19,532037;19,612785;19,578247;22,554998;-1;-1;-1;-1;176,539919;11,554268;11,750814;12,142184;11,828232;11,558643; 
11,558529;10,559456;15,314345;10,465785;11,820145;16,077483;15,828006;16,316664;16,054456;16,084095;10,66004;11,688946;10,500117;10,751866;14,470178;18,719612;20,434273;17,095832;20,305802;18,444894;22,377596;22,573068;23,022377;22,192308;20,880377;-1;-1;-1;-1;189,757657;13,022797;12,132058;11,882657;12,042423;14,735782; 
11,6178;10,448993;14,389312;11,349979;17,716823;15,960473;17,44061;15,889209;16,79294;15,91518;11,238276;13,993981;10,531661;10,279831;10,628915;19,079497;28,60124;20,92497;29,102488;30,592154;20,891862;20,822727;21,190488;20,783822;20,677387;-1;-1;-1;-1;184,940815;11,362183;11,900791;12,24528;12,092389;10,503131; 
17,508324;11,452562;12,166482;10,922535;12,284617;15,976475;21,622004;17,54321;15,477925;15,871454;10,819848;10,618928;11,187064;10,615443;10,301369;21,079324;17,116029;29,076372;17,495636;19,702917;20,623194;21,173929;23,863137;21,160339;23,683325;-1;-1;-1;-1;186,403851;15,150917;12,109436;14,695097;12,081337;10,431068; 
12,582611;11,350134;12,830453;16,263862;12,859887;15,79108;16,764847;21,524209;16,462928;15,96416;11,143176;10,256866;10,904368;11,293761;10,742354;28,025892;18,53327;17,71407;18,599156;17,232395;23,864468;23,138426;20,049094;23,129298;18,86602;-1;-1;-1;-1;190,799972;10,444807;14,904907;10,725942;15,089017;10,992438; 
12,861617;17,446107;12,648734;14,021225;12,491806;18,170186;17,730258;16,75741;17,606957;18,124205;14,589359;11,026127;10,305783;10,843458;11,124422;16,692352;18,682276;18,07451;18,656826;19,034915;19,01064;18,562089;19,447337;18,840916;21,010773;-1;-1;-1;-1;185,035446;10,445075;10,829388;10,900594;11,232159;12,494912; 
13,444891;12,763892;12,57315;12,865732;12,585938;21,186398;17,410966;17,626345;21,746542;21,261627;12,322772;10,908358;11,861814;10,771038;10,798952;19,143978;19,383437;18,462773;19,504937;19,923057;20,789658;21,324985;21,437664;21,465494;20,25597;-1;-1;-1;-1;180,427721;10,251344;10,87241;10,002691;10,521014;12,910609; 
12,239911;12,713412;11,040799;13,439089;11,284445;17,180173;17,030048;17,548727;16,393027;16,880899;11,105549;10,714262;15,275851;14,872892;11,208431;19,002537;22,79196;20,033672;22,544524;22,804623;19,923214;19,53466;19,137955;19,44578;19,198429;-1;-1;-1;-1;194,792135;11,935773;10,212936;11,078361;10,717847;11,97167; 
11,704989;12,629368;14,0943;12,062468;14,071377;17,769591;18,312386;16,96662;18,446447;17,746645;11,045099;11,646033;11,513815;11,728193;14,755325;24,292989;16,309598;22,562376;16,311101;16,173825;18,858698;18,877749;18,937165;19,955547;21,460744;-1;-1;-1;-1;203,253108;13,253724;11,816607;13,370837;11,250062;11,205699; 
14,111565;12,424168;10,513703;12,519159;10,490332;16,906716;20,848917;18,110077;16,773315;17,190669;10,963387;15,179354;10,314482;11,322515;12,02005;16,414726;15,207673;16,209697;15,145968;15,533991;22,110766;21,716047;21,927625;22,013926;19,264491;-1;-1;-1;-1;197,826754;11,999757;13,125466;11,733817;12,940261;11,203073; 
10,503735;11,962049;10,306942;13,850172;10,335533;16,949584;16,185756;21,026016;17,269636;16,788992;10,69542;11,180574;11,006741;10,583766;11,044882;15,725171;16,104622;15,235803;15,682311;15,074942;19,415292;19,243859;19,3443;19,231143;19,269277;-1;-1;-1;-1;203,997786;11,299385;12,005577;11,734553;12,070812;15,38399; 
10,385258;14,287601;10,624637;10,927607;10,596484;22,22439;15,604962;16,221232;21,52978;22,105154;11,175;11,097815;10,590596;11,051558;10,371211;15,662726;20,804065;15,186254;20,529055;16,391219;19,84378;20,36859;21,713798;20,348967;24,962762;-1;-1;-1;-1;204,652965;11,265128;11,675543;11,476351;11,58368;11,811483; 
10,533582;10,381542;10,410998;10,539549;10,364207;16,176912;17,457924;15,633298;16,308687;16,495119;10,806202;10,517187;10,655314;10,539682;10,931484;15,858306;16,352589;16,341172;16,886179;21,467564;24,50395;24,474382;24,7696;24,737139;21,96744;-1;-1;-1;-1;198,318919;14,998074;11,277648;14,650576;11,133164;12,321301; 
10,345788;10,499853;11,290536;10,26602;10,8459;16,565306;19,105038;17,369619;16,138481;15,997594;13,915788;10,983999;11,209784;11,224584;10,752669;20,975183;16,973654;21,698024;17,062938;16,911251;22,167905;21,883457;20,652919;20,992211;20,257052;-1;-1;-1;-1;198,070356;12,187496;14,643602;12,207844;14,71675;13,623114; 
10,884815;10,532398;15,184153;10,530867;14,976179;15,972005;22,264962;18,276461;16,741261;16,449182;10,652798;10,725909;13,871128;10,88057;11,13257;16,540892;16,837587;17,251626;16,818232;16,757997;20,201955;20,214598;23,301095;20,164255;23,060891;-1;-1;-1;-1;212,182211;12,321915;12,533745;12,343179;12,539505;11,706953; 
15,853362;10,279984;11,177399;10,900013;10,948957;16,736415;17,606985;21,961307;16,900783;16,713022;11,217166;11,1048;10,923689;13,636241;10,799104;16,710957;16,859679;16,911241;16,875817;17,133336;23,106972;23,570713;20,791875;23,724877;20,899553;-1;-1;-1;-1;209,806248;12,839637;11,936457;12,657855;12,022546;11,95928; 
11,206078;10,908335;10,889427;11,102547;10,73636;19,775412;16,886796;17,877843;18,511371;19,147503;10,839302;13,660813;10,544087;10,847898;13,996774;16,470519;22,23398;16,887188;21,932453;16,153957;20,853462;20,466331;20,771057;21,007617;22,184704;-1;-1;-1;-1;211,991424;11,803384;12,864042;11,57533;13,037702;11,414192; 
10,95038;11,189689;11,122345;14,785418;11,121299;22,357726;19,517233;16,792016;22,759359;22,562829;11,283006;11,280716;11,285392;11,133125;10,563316;16,844553;15,066959;21,88936;15,24581;21,076965;21,713598;24,087055;24,07806;24,88477;25,426759;-1;-1;-1;-1;215,013192;12,035616;12,15212;12,211636;11,928597;12,066228; 
11,233839;14,969973;10,307328;10,935261;10,357172;17,336429;18,046521;18,860328;16,988303;17,213962;10,876159;10,49768;11,443855;10,95066;11,301397;22,248046;14,778868;15,33169;14,76916;14,382701;25,848583;22,793818;22,438353;22,322926;20,911659;-1;-1;-1;-1;198,45005;11,760029;11,919089;11,875577;12,110717;16,18181; 
10,302584;11,37936;10,418486;10,959072;10,398101;17,564838;16,828118;17,717552;17,363809;16,738018;10,706475;11,241549;10,544234;11,367253;10,782909;14,594301;14,542512;14,676275;14,53627;14,865855;20,956858;20,893114;20,78776;21,089572;23,885053;-1;-1;-1;-1;207,252218;12,132076;11,710965;12,909626;11,750921;11,930443; 
10,441005;11,22496;10,882232;11,061226;10,778561;19,067833;19,8152;17,897081;20,043514;19,130867;14,12274;10,776173;11,140442;10,493651;11,339084;14,796539;14,722451;14,660404;14,642849;14,36275;23,848904;23,784157;23,996872;23,948147;20,473284;-1;-1;-1;-1;192,626036;15,274638;12,489771;11,211976;12,644975;12,236204; 
10,775756;10,481568;14,051451;10,237208;13,994261;17,357367;15,736188;20,055202;16,82174;17,119151;10,858483;11,308858;10,531441;11,055787;10,82447;14,55459;19,75032;14,591561;19,577372;18,875448;20,547019;20,52929;20,323577;20,35979;20,625629;-1;-1;-1;-1;208,170732;12,538503;10,917925;16,859262;10,873524;12,242384; 
14,005936;10,319693;11,052631;10,363311;10,922171;17,279161;15,729479;15,237853;16,862647;16,788034;11,291994;11,084126;14,115166;14,130261;10,722858;14,435914;15,952898;19,569666;16,101332;16,533474;20,694589;20,754114;20,262485;20,548405;22,913409;-1;-1;-1;-1;221,91713;12,571122;16,845238;11,720565;16,938098;12,207175; 
10,875143;10,314237;11,031017;13,966123;11,379533;19,634812;15,887692;15,770554;19,5684;20,067264;11,628996;10,51229;11,375896;10,411204;14,224041;20,288624;15,741823;16,102354;15,464006;15,537416;22,38784;22,92106;24,119671;23,613382;20,695054;-1;-1;-1;-1;208,582651;12,359537;12,235875;12,041863;11,753621;12,057442; 
11,155033;14,492278;10,924936;11,027615;10,605611;15,341626;15,929491;15,709468;15,728759;15,485375;11,191221;14,155763;10,990322;11,59688;10,568382;15,542104;15,983723;15,244351;16,329074;16,232014;20,897192;20,86872;19,521607;19,912506;19,967864;-1;-1;-1;-1;201,060523;11,428404;11,500216;12,059092;11,561053;12,265332; 
10,750188;10,939234;11,575266;11,021482;11,274502;15,736888;17,211249;16,034591;15,798707;15,731504;11,802816;11,287304;11,426644;11,531309;11,421339;15,600127;17,290963;16,284398;17,457633;16,7032;19,702434;20,018401;20,129935;19,967293;64,721615;-1;-1;-1;-1;185,760166;12,445069;12,12442;11,855143;12,184778;11,026089; 
11,286488;11,011044;10,736372;11,254183;11,267498;15,966001;27,430826;16,795369;15,917141;15,94553;11,890718;10,77715;12,051171;11,038409;11,62105;16,460835;22,401122;17,310068;22,469854;22,984044;44,70028;64,804519;161,623262;160,576071;120,681272;-1;-1;-1;-1;189,660372;11,901566;12,586444;11,696022;12,678293;11,811233; 
11,327429;10,850931;14,397869;10,87377;14,097173;15,906887;21,336946;26,255978;15,919096;15,914197;12,948693;11,709407;10,887029;12,404802;11,199814;17,067233;15,592689;22,634253;15,460593;15,829265;140,305327;120,52437;23,726541;24,885951;19,629594;-1;-1;-1;-1;186,194571;11,118294;11,608035;11,47438;11,56395;15,121132; 
14,014121;10,737178;10,819255;11,876831;11,158811;18,178933;18,874848;22,822885;18,3524;17,258377;15,355761;12,042476;13,060354;11,823899;11,85604;22,073212;16,17805;15,379646;16,243871;16,00291;20,286858;19,736377;19,318341;19,265114;21,845221;-1;-1;-1;-1;195,721825;12,129797;11,35056;12,221736;11,492589;13,086082; 
10,93197;11,879088;10,264194;10,3209;10,303658;27,447329;16,901024;20,218602;30,030269;26,93404;12,262617;10,913147;15,041481;12,546352;11,915978;15,682323;17,124682;16,1728;16,801292;17,194584;20,088085;21,980225;22,409642;21,72201;19,124872;-1;-1;-1;-1;205,84789;15,325459;11,686552;14,771995;11,837445;13,547322; 
10,439063;11,035521;10,506172;14,272425;10,487079;20,765909;19,013111;17,51114;20,399943;22,449645;12,95757;12,250305;12,351036;15,349742;12,724635;17,086068;16,782507;16,839965;16,801232;16,626437;20,845932;18,978872;20,506173;19,507539;20,60946;-1;-1;-1;-1;189,016643;12,306385;14,773075;12,348479;15,274721;11,743898; 
10,6694;13,996048;11,306617;11,039249;11,175953;18,797901;19,316163;19,378738;18,022967;18,731693;10,949186;16,522633;13,016125;12,138315;15,315668;17,315016;21,040775;17,077668;21,451632;21,702314;20,800422;20,927038;19,812728;21,170363;23,720825;-1;-1;-1;-1;190,637536;13,971515;12,935747;13,94002;12,534661;13,108159; 
11,005161;10,780808;10,242395;10,091588;10,448335;17,659339;21,605233;19,166342;17,884919;17,328032;12,092385;11,902457;12,10994;12,447861;11,649572;16,267923;16,01754;21,28087;15,806698;16,159794;23,03311;23,257043;22,887621;23,159825;23,257846;-1;-1;-1;-1;195,2838;11,874669;12,798647;12,850172;12,728338;14,758776; 
10,608975;10,470146;10,841972;11,208146;10,748408;19,276123;16,664226;21,79492;19,383443;20,158938;14,415993;12,696968;12,518347;11,521228;11,918655;21,21258;15,510642;16,119817;15,694632;15,858051;22,877729;23,701218;25,089446;24,605709;27,318794;-1;-1;-1;-1;196,527251;11,229079;13,26208;11,755463;12,963806;12,266017; 
11,439374;10,771571;13,84713;10,695444;14,221556;18,95746;16,487839;16,619267;22,693333;19,168332;13,990766;12,123411;13,278955;12,323269;11,353537;15,952403;17,029884;15,711168;15,930755;15,729396;27,421959;27,147737;27,417176;27,493649;24,859735;-1;-1;-1;-1;193,855472;15,03333;11,627624;14,822858;10,787843;11,320561; 
13,582549;10,636111;11,454162;10,808046;11,173232;21,427459;18,758202;16,588919;17,534266;21,400468;16,581223;11,145912;14,782909;14,243227;12,555291;15,597342;14,999038;16,102078;15,221148;15,399812;24,80667;24,32332;22,425788;22,838311;20,887197;-1;-1;-1;-1;201,110731;12,250653;14,544611;13,057407;14,250312;12,06875; 
11,23071;10,842979;11,873892;13,800158;11,921055;16,332273;19,426018;18,612647;16,35635;16,318042;12,985019;13,369739;16,518816;15,044258;14,551099;16,354902;21,128044;15,378277;21,107891;21,003078;20,540274;21,016773;20,937054;21,336934;20,118092;-1;-1;-1;-1;192,353187;12,309621;13,248634;11,817222;13,127324;16,099135; 
11,744159;13,736338;11,860259;11,216074;11,953124;16,897998;17,468255;19,492917;17,476515;17,308475;12,106306;14,170214;13,034767;16,074115;14,662839;14,689817;16,873939;21,008382;16,780752;16,363111;20,511321;20,111237;21,513011;19,595296;22,168832;-1;-1;-1;-1;198,924584;11,363959;11,445953;11,784135;11,475543;11,387286; 
12,10136;11,4317;10,75298;11,156048;10,942455;18,462714;20,96296;17,639012;18,690441;18,170524;13,076537;14,66367;13,063387;12,968608;16,424516;21,675937;15,784958;16,731009;15,800281;16,10575;21,778039;22,050391;21,26394;21,780388;20,266386;-1;-1;-1;-1;190,501545;16,765732;11,427524;17,041903;11,518628;11,921173; 
10,825558;11,520435;10,481594;12,015955;10,237475;19,426564;16,05603;20,778842;18,146222;19,47862;12,659761;16,598198;11,13142;12,192425;13,035287;16,532158;15,976392;15,84459;15,9945;15,985763;20,605123;20,36783;20,26273;20,652888;19,165613;-1;-1;-1;-1;186,70665;11,503823;16,372772;12,355931;15,268646;11,533345; 
10,294605;12,151185;14,661686;11,215833;14,612265;22,336119;16,644901;16,066851;23,426941;17,681169;13,537216;12,572151;14,218772;12,62277;12,120061;16,076784;15,968023;16,0086;15,881993;16,362837;19,156987;19,099178;21,419311;21,241828;22,231929;-1;-1;-1;-1;189,794727;11,263103;12,236014;10,983793;12,904179;10,814532; 
14,863377;10,965248;10,597951;10,635345;10,73939;16,821415;17,593264;16,67357;16,466641;21,114077;12,845622;11,594167;13,981636;12,542413;13,105545;15,719093;21,663221;16,158009;21,423648;22,149749;22,162458;22,124812;19,667736;19,754917;21,325964;-1;-1;-1;-1;187,509513;12,084025;11,228129;12,160771;10,830388;11,884938; 
10,654263;10,403826;11,193763;10,559757;10,970996;15,459052;17,585147;17,813137;15,741891;16,161237;13,382103;14,15732;12,928991;13,851278;12,948985;21,235229;15,299025;22,006912;15,308902;15,428822;21,068522;21,987249;21,684758;21,157156;22,012357;-1;-1;-1;-1;187,35937;10,985044;12,314252;10,902053;12,599707;10,605919; 
11,06734;13,813632;10,466692;15,150214;10,558793;16,617924;21,940048;17,590897;16,920705;16,418949;15,791676;12,284044;13,474909;12,695049;13,96213;16,582074;14,741165;15,315257;14,703009;14,785466;22,293558;21,90879;22,050746;21,859298;20,550279;-1;-1;-1;-1;188,47943;10,616129;10,783393;10,37236;10,741813;11,189299; 
10,453519;11,261897;10,459117;11,227598;10,607016;18,280222;18,078654;22,783254;17,808937;18,068603;13,036412;13,264557;16,286766;13,105046;13,632686;15,303397;15,483198;14,813855;15,423717;15,222569;20,348061;20,075065;20,004456;19,764343;19,680866;-1;-1;-1;-1;189,65946;11,453043;10,459878;11,601243;11,705231;15,057153; 
10,604891;11,359078;10,436683;10,308148;10,337671;17,254941;16,875543;17,771267;18,27262;17,885841;13,562051;13,512779;12,96682;16,539345;13,361122;15,019925;21,869547;15,323587;20,809863;15,967909;19,957324;20,070299;20,147577;20,560094;21,851793;-1;-1;-1;-1;188,683947;11,766313;11,525381;10,301687;11,303208;11,130438; 
10,417296;10,416139;14,128903;10,400661;10,962978;22,878532;17,946241;17,369044;23,326203;22,801167;10,918506;16,342295;12,827652;13,056693;16,354213;15,6027;16,080013;21,030957;16,988875;21,850746;22,307248;22,086691;22,225432;22,038515;20,739923;-1;-1;-1;-1;187,873181;14,361444;10,233949;11,998494;10,076985;11,538066; 
10,855485;10,237562;12,355528;10,704524;15,423752;17,308657;18,682966;18,111738;17,536716;17,415395;10,850326;13,55731;11,936259;13,187879;12,922739;21,678184;14,860573;16,748082;15,300682;15,413913;20,30511;21,026719;23,647998;22,406346;27,253754;-1;-1;-1;-1;185,33434;11,984009;11,907574;15,072938;11,933087;11,502073; 
15,594592;10,73956;11,393937;10,532209;11,239512;16,565498;19,297005;19,210871;17,340574;16,693859;11,544142;12,484182;10,775606;11,211487;12,803668;15,915686;15,149228;15,379347;14,76677;14,741447;26,806313;27,14136;24,978226;26,101188;23,784383;-1;-1;-1;-1;184,739388;11,791049;14,521914;11,744963;14,787021;12,276726; 
